Sensor Position (Degrees)	Light Intensity (Volts)
124.28333	0.01318
124.28333	0.01350
124.28333	0.01463
124.28333	0.01350
124.28333	0.01479
124.28333	0.01447
124.28333	0.01318
124.28333	0.01431
124.28333	0.01463
124.28333	0.01592
124.28333	0.01302
124.28333	0.01334
124.28333	0.01334
124.28333	0.01415
124.26667	0.00931
124.26667	0.01511
124.26667	0.01318
124.25000	0.01221
124.25000	0.01334
124.23333	0.01431
124.20000	0.01237
123.91667	0.01543
122.65000	0.01221
121.36667	0.00174
121.20000	0.00013
121.20000	0.00271
121.20000	0.00093
121.21667	0.00206
121.21667	0.00271
121.21667	0.00416
121.21667	0.00222
121.21667	0.00496
121.21667	0.00238
121.21667	0.00980
121.21667	0.00416
121.21667	0.00947
121.21667	0.00883
121.21667	0.00609
121.21667	0.00802
121.21667	0.01012
121.21667	0.00351
121.21667	0.00899
121.21667	-0.00503
121.21667	0.01447
121.23333	0.00287
121.23333	-0.00068
121.23333	0.00706
121.23333	0.01688
121.23333	0.00561
121.23333	0.01141
121.23333	0.01527
121.23333	0.01189
121.23333	0.01221
121.23333	0.01366
121.21667	0.02204
121.21667	0.02172
121.20000	0.00786
121.20000	0.02140
121.18333	0.00802
121.16667	0.01688
121.13333	0.01817
120.53333	0.01125
119.05000	0.01108
118.26667	0.01044
118.26667	0.01624
118.26667	0.00996
118.26667	0.01060
118.26667	0.01060
118.26667	0.00835
118.28333	0.00093
118.28333	0.01527
118.28333	0.00432
118.28333	0.01092
118.28333	0.00625
118.28333	0.00996
118.28333	0.01028
118.28333	0.00432
118.28333	0.00625
118.28333	0.01495
118.28333	0.00883
118.28333	0.01108
118.28333	0.01237
118.28333	0.01044
118.28333	0.01576
118.28333	0.01624
118.28333	0.01044
118.28333	0.01543
118.28333	0.01253
118.28333	0.01253
118.28333	0.00980
118.28333	0.01431
118.28333	0.01318
118.30000	0.01463
118.30000	0.01431
118.30000	0.01205
118.30000	0.01012
118.30000	0.01527
118.30000	0.01189
118.30000	0.01527
118.30000	0.00673
118.28333	0.01270
118.28333	0.00093
118.28333	0.00996
118.28333	0.00448
118.26667	0.00963
118.26667	0.01769
118.25000	0.01415
118.23333	0.01366
118.18333	0.01785
117.38333	0.01608
116.11667	0.01189
115.38333	0.01044
115.35000	0.01286
115.35000	0.01431
115.35000	0.01656
115.36667	0.01173
115.36667	0.01302
115.36667	0.01479
115.36667	0.01237
115.36667	0.01769
115.36667	0.01382
115.36667	0.01092
115.36667	0.00754
115.36667	0.01334
115.36667	0.01205
115.36667	0.00706
115.36667	0.01608
115.36667	0.01060
115.36667	0.01431
115.36667	0.01286
115.36667	0.01382
115.36667	0.01076
115.36667	0.01092
115.36667	0.01189
115.36667	0.01527
115.36667	0.00690
115.38333	0.01157
115.38333	0.01447
115.38333	0.01447
115.38333	0.01366
115.38333	0.01253
